Energy,r,wavef,radwave
-0.579689,19.537,0.000281,0.000014
-0.579689,19.54,0.000282,0.000014
-0.579689,19.543,0.000283,0.000014
-0.579689,19.546,0.000284,0.000015
-0.579689,19.549,0.000285,0.000015
-0.579689,19.552,0.000286,0.000015
-0.579689,19.555,0.000287,0.000015
-0.579689,19.558,0.000288,0.000015
-0.579689,19.561,0.000288,0.000015
-0.579689,19.564,0.000289,0.000015
-0.579689,19.567,0.00029,0.000015
-0.579689,19.57,0.000291,0.000015
-0.579689,19.573,0.000292,0.000015
-0.579689,19.576,0.000293,0.000015
-0.579689,19.579,0.000294,0.000015
-0.579689,19.582,0.000295,0.000015
-0.579689,19.585,0.000296,0.000015
-0.579689,19.588,0.000297,0.000015
-0.579689,19.591,0.000298,0.000015
-0.579689,19.594,0.000298,0.000015
-0.579689,19.597,0.000299,0.000015
-0.579689,19.6,0.0003,0.000015
-0.579689,19.603,0.000301,0.000015
-0.579689,19.606,0.000302,0.000015
-0.579689,19.609,0.000303,0.000015
-0.579689,19.612,0.000304,0.000016
-0.579689,19.615,0.000305,0.000016
-0.579689,19.618,0.000306,0.000016
-0.579689,19.621,0.000307,0.000016
-0.579689,19.624,0.000308,0.000016
-0.579689,19.627,0.000309,0.000016
-0.579689,19.63,0.00031,0.000016
-0.579689,19.633,0.000311,0.000016
-0.579689,19.636,0.000312,0.000016
-0.579689,19.639,0.000313,0.000016
-0.579689,19.642,0.000314,0.000016
-0.579689,19.645,0.000315,0.000016
-0.579689,19.648,0.000316,0.000016
-0.579689,19.651,0.000316,0.000016
-0.579689,19.654,0.000317,0.000016
-0.579689,19.657,0.000318,0.000016
-0.579689,19.66,0.000319,0.000016
-0.579689,19.663,0.00032,0.000016
-0.579689,19.666,0.000321,0.000016
-0.579689,19.669,0.000322,0.000016
-0.579689,19.672,0.000323,0.000016
-0.579689,19.675,0.000324,0.000016
-0.579689,19.678,0.000325,0.000017
-0.579689,19.681,0.000326,0.000017
-0.579689,19.684,0.000327,0.000017
-0.579689,19.687,0.000328,0.000017
-0.579689,19.69,0.000329,0.000017
-0.579689,19.693,0.00033,0.000017
-0.579689,19.696,0.000331,0.000017
-0.579689,19.699,0.000333,0.000017
-0.579689,19.702,0.000334,0.000017
-0.579689,19.705,0.000335,0.000017
-0.579689,19.708,0.000336,0.000017
-0.579689,19.711,0.000337,0.000017
-0.579689,19.714,0.000338,0.000017
-0.579689,19.717,0.000339,0.000017
-0.579689,19.72,0.00034,0.000017
-0.579689,19.723,0.000341,0.000017
-0.579689,19.726,0.000342,0.000017
-0.579689,19.729,0.000343,0.000017
-0.579689,19.732,0.000344,0.000017
-0.579689,19.735,0.000345,0.000017
-0.579689,19.738,0.000346,0.000018
-0.579689,19.741,0.000347,0.000018
-0.579689,19.744,0.000348,0.000018
-0.579689,19.747,0.000349,0.000018
-0.579689,19.75,0.00035,0.000018
-0.579689,19.753,0.000352,0.000018
-0.579689,19.756,0.000353,0.000018
-0.579689,19.759,0.000354,0.000018
-0.579689,19.762,0.000355,0.000018
-0.579689,19.765,0.000356,0.000018
-0.579689,19.768,0.000357,0.000018
-0.579689,19.771,0.000358,0.000018
-0.579689,19.774,0.000359,0.000018
-0.579689,19.777,0.00036,0.000018
-0.579689,19.78,0.000361,0.000018
-0.579689,19.783,0.000363,0.000018
-0.579689,19.786,0.000364,0.000018
-0.579689,19.789,0.000365,0.000018
-0.579689,19.792,0.000366,0.000018
-0.579689,19.795,0.000367,0.000019
-0.579689,19.798,0.000368,0.000019
-0.579689,19.801,0.000369,0.000019
-0.579689,19.804,0.00037,0.000019
-0.579689,19.807,0.000372,0.000019
-0.579689,19.81,0.000373,0.000019
-0.579689,19.813,0.000374,0.000019
-0.579689,19.816,0.000375,0.000019
-0.579689,19.819,0.000376,0.000019
-0.579689,19.822,0.000377,0.000019
-0.579689,19.825,0.000379,0.000019
-0.579689,19.828,0.00038,0.000019
-0.579689,19.831,0.000381,0.000019
-0.579689,19.834,0.000382,0.000019
-0.579689,19.837,0.000383,0.000019
-0.579689,19.84,0.000384,0.000019
-0.579689,19.843,0.000386,0.000019
-0.579689,19.846,0.000387,0.000019
-0.579689,19.849,0.000388,0.00002
-0.579689,19.852,0.000389,0.00002
-0.579689,19.855,0.00039,0.00002
-0.579689,19.858,0.000392,0.00002
-0.579689,19.861,0.000393,0.00002
-0.579689,19.864,0.000394,0.00002
-0.579689,19.867,0.000395,0.00002
-0.579689,19.87,0.000397,0.00002
-0.579689,19.873,0.000398,0.00002
-0.579689,19.876,0.000399,0.00002
-0.579689,19.879,0.0004,0.00002
-0.579689,19.882,0.000401,0.00002
-0.579689,19.885,0.000403,0.00002
-0.579689,19.888,0.000404,0.00002
-0.579689,19.891,0.000405,0.00002
-0.579689,19.894,0.000406,0.00002
-0.579689,19.897,0.000408,0.00002
-0.579689,19.9,0.000409,0.000021
-0.579689,19.903,0.00041,0.000021
-0.579689,19.906,0.000412,0.000021
-0.579689,19.909,0.000413,0.000021
-0.579689,19.912,0.000414,0.000021
-0.579689,19.915,0.000415,0.000021
-0.579689,19.918,0.000417,0.000021
-0.579689,19.921,0.000418,0.000021
-0.579689,19.924,0.000419,0.000021
-0.579689,19.927,0.000421,0.000021
-0.579689,19.93,0.000422,0.000021
-0.579689,19.933,0.000423,0.000021
-0.579689,19.936,0.000424,0.000021
-0.579689,19.939,0.000426,0.000021
-0.579689,19.942,0.000427,0.000021
-0.579689,19.945,0.000428,0.000021
-0.579689,19.948,0.00043,0.000022
-0.579689,19.951,0.000431,0.000022
-0.579689,19.954,0.000432,0.000022
-0.579689,19.957,0.000434,0.000022
-0.579689,19.96,0.000435,0.000022
-0.579689,19.963,0.000436,0.000022
-0.579689,19.966,0.000438,0.000022
-0.579689,19.969,0.000439,0.000022
-0.579689,19.972,0.000441,0.000022
-0.579689,19.975,0.000442,0.000022
-0.579689,19.978,0.000443,0.000022
-0.579689,19.981,0.000445,0.000022
-0.579689,19.984,0.000446,0.000022
-0.579689,19.987,0.000447,0.000022
-0.579689,19.99,0.000449,0.000022
-0.579689,19.993,0.00045,0.000023
-0.579689,19.996,0.000452,0.000023
-0.579689,19.999,0.000453,0.000023
-0.579689,20.002,0.000454,0.000023
-0.579689,20.005,0.000456,0.000023
-0.579689,20.008,0.000457,0.000023
-0.579689,20.011,0.000459,0.000023
-0.579689,20.014,0.00046,0.000023
-0.579689,20.017,0.000461,0.000023
-0.579689,20.02,0.000463,0.000023
-0.579689,20.023,0.000464,0.000023
-0.579689,20.026,0.000466,0.000023
-0.579689,20.029,0.000467,0.000023
-0.579689,20.032,0.000469,0.000023
-0.579689,20.035,0.00047,0.000023
-0.579689,20.038,0.000472,0.000024
-0.579689,20.041,0.000473,0.000024
-0.579689,20.044,0.000474,0.000024
-0.579689,20.047,0.000476,0.000024
-0.579689,20.05,0.000477,0.000024
-0.579689,20.053,0.000479,0.000024
-0.579689,20.056,0.00048,0.000024
-0.579689,20.059,0.000482,0.000024
-0.579689,20.062,0.000483,0.000024
-0.579689,20.065,0.000485,0.000024
-0.579689,20.068,0.000486,0.000024
-0.579689,20.071,0.000488,0.000024
-0.579689,20.074,0.000489,0.000024
-0.579689,20.077,0.000491,0.000024
-0.579689,20.08,0.000492,0.000025
-0.579689,20.083,0.000494,0.000025
-0.579689,20.086,0.000495,0.000025
-0.579689,20.089,0.000497,0.000025
-0.579689,20.092,0.000499,0.000025
-0.579689,20.095,0.0005,0.000025
-0.579689,20.098,0.000502,0.000025
-0.579689,20.101,0.000503,0.000025
-0.579689,20.104,0.000505,0.000025
-0.579689,20.107,0.000506,0.000025
-0.579689,20.11,0.000508,0.000025
-0.579689,20.113,0.000509,0.000025
-0.579689,20.116,0.000511,0.000025
-0.579689,20.119,0.000513,0.000025
-0.579689,20.122,0.000514,0.000026
-0.579689,20.125,0.000516,0.000026
-0.579689,20.128,0.000517,0.000026
-0.579689,20.131,0.000519,0.000026
-0.579689,20.134,0.000521,0.000026
-0.579689,20.137,0.000522,0.000026
-0.579689,20.14,0.000524,0.000026
-0.579689,20.143,0.000525,0.000026
-0.579689,20.146,0.000527,0.000026
-0.579689,20.149,0.000529,0.000026
-0.579689,20.152,0.00053,0.000026
-0.579689,20.155,0.000532,0.000026
-0.579689,20.158,0.000534,0.000026
-0.579689,20.161,0.000535,0.000027
-0.579689,20.164,0.000537,0.000027
-0.579689,20.167,0.000539,0.000027
-0.579689,20.17,0.00054,0.000027
-0.579689,20.173,0.000542,0.000027
-0.579689,20.176,0.000544,0.000027
-0.579689,20.179,0.000545,0.000027
-0.579689,20.182,0.000547,0.000027
-0.579689,20.185,0.000549,0.000027
-0.579689,20.188,0.00055,0.000027
-0.579689,20.191,0.000552,0.000027
-0.579689,20.194,0.000554,0.000027
-0.579689,20.197,0.000555,0.000028
-0.579689,20.2,0.000557,0.000028
-0.579689,20.203,0.000559,0.000028
-0.579689,20.206,0.000561,0.000028
-0.579689,20.209,0.000562,0.000028
-0.579689,20.212,0.000564,0.000028
-0.579689,20.215,0.000566,0.000028
-0.579689,20.218,0.000568,0.000028
-0.579689,20.221,0.000569,0.000028
-0.579689,20.224,0.000571,0.000028
-0.579689,20.227,0.000573,0.000028
-0.579689,20.23,0.000575,0.000028
-0.579689,20.233,0.000577,0.000028
-0.579689,20.236,0.000578,0.000029
-0.579689,20.239,0.00058,0.000029
-0.579689,20.242,0.000582,0.000029
-0.579689,20.245,0.000584,0.000029
-0.579689,20.248,0.000585,0.000029
-0.579689,20.251,0.000587,0.000029
-0.579689,20.254,0.000589,0.000029
-0.579689,20.257,0.000591,0.000029
-0.579689,20.26,0.000593,0.000029
-0.579689,20.263,0.000595,0.000029
-0.579689,20.266,0.000596,0.000029
-0.579689,20.269,0.000598,0.00003
-0.579689,20.272,0.0006,0.00003
-0.579689,20.275,0.000602,0.00003
-0.579689,20.278,0.000604,0.00003
-0.579689,20.281,0.000606,0.00003
-0.579689,20.284,0.000608,0.00003
-0.579689,20.287,0.00061,0.00003
-0.579689,20.29,0.000611,0.00003
-0.579689,20.293,0.000613,0.00003
-0.579689,20.296,0.000615,0.00003
-0.579689,20.299,0.000617,0.00003
-0.579689,20.302,0.000619,0.00003
-0.579689,20.305,0.000621,0.000031
-0.579689,20.308,0.000623,0.000031
-0.579689,20.311,0.000625,0.000031
-0.579689,20.314,0.000627,0.000031
-0.579689,20.317,0.000629,0.000031
-0.579689,20.32,0.000631,0.000031
-0.579689,20.323,0.000633,0.000031
-0.579689,20.326,0.000635,0.000031
-0.579689,20.329,0.000636,0.000031
-0.579689,20.332,0.000638,0.000031
-0.579689,20.335,0.00064,0.000031
-0.579689,20.338,0.000642,0.000032
-0.579689,20.341,0.000644,0.000032
-0.579689,20.344,0.000646,0.000032
-0.579689,20.347,0.000648,0.000032
-0.579689,20.35,0.00065,0.000032
-0.579689,20.353,0.000652,0.000032
-0.579689,20.356,0.000654,0.000032
-0.579689,20.359,0.000656,0.000032
-0.579689,20.362,0.000659,0.000032
-0.579689,20.365,0.000661,0.000032
-0.579689,20.368,0.000663,0.000033
-0.579689,20.371,0.000665,0.000033
-0.579689,20.374,0.000667,0.000033
-0.579689,20.377,0.000669,0.000033
-0.579689,20.38,0.000671,0.000033
-0.579689,20.383,0.000673,0.000033
-0.579689,20.386,0.000675,0.000033
-0.579689,20.389,0.000677,0.000033
-0.579689,20.392,0.000679,0.000033
-0.579689,20.395,0.000681,0.000033
-0.579689,20.398,0.000683,0.000034
-0.579689,20.401,0.000686,0.000034
-0.579689,20.404,0.000688,0.000034
-0.579689,20.407,0.00069,0.000034
-0.579689,20.41,0.000692,0.000034
-0.579689,20.413,0.000694,0.000034
-0.579689,20.416,0.000696,0.000034
-0.579689,20.419,0.000698,0.000034
-0.579689,20.422,0.000701,0.000034
-0.579689,20.425,0.000703,0.000034
-0.579689,20.428,0.000705,0.000035
-0.579689,20.431,0.000707,0.000035
-0.579689,20.434,0.000709,0.000035
-0.579689,20.437,0.000711,0.000035
-0.579689,20.44,0.000714,0.000035
-0.579689,20.443,0.000716,0.000035
-0.579689,20.446,0.000718,0.000035
-0.579689,20.449,0.00072,0.000035
-0.579689,20.452,0.000723,0.000035
-0.579689,20.455,0.000725,0.000035
-0.579689,20.458,0.000727,0.000036
-0.579689,20.461,0.000729,0.000036
-0.579689,20.464,0.000732,0.000036
-0.579689,20.467,0.000734,0.000036
-0.579689,20.47,0.000736,0.000036
-0.579689,20.473,0.000738,0.000036
-0.579689,20.476,0.000741,0.000036
-0.579689,20.479,0.000743,0.000036
-0.579689,20.482,0.000745,0.000036
-0.579689,20.485,0.000748,0.000036
-0.579689,20.488,0.00075,0.000037
-0.579689,20.491,0.000752,0.000037
-0.579689,20.494,0.000755,0.000037
-0.579689,20.497,0.000757,0.000037
-0.579689,20.5,0.000759,0.000037
-0.579689,20.503,0.000762,0.000037
-0.579689,20.506,0.000764,0.000037
-0.579689,20.509,0.000766,0.000037
-0.579689,20.512,0.000769,0.000037
-0.579689,20.515,0.000771,0.000038
-0.579689,20.518,0.000774,0.000038
-0.579689,20.521,0.000776,0.000038
-0.579689,20.524,0.000778,0.000038
-0.579689,20.527,0.000781,0.000038
-0.579689,20.53,0.000783,0.000038
-0.579689,20.533,0.000786,0.000038
-0.579689,20.536,0.000788,0.000038
-0.579689,20.539,0.00079,0.000038
-0.579689,20.542,0.000793,0.000039
-0.579689,20.545,0.000795,0.000039
-0.579689,20.548,0.000798,0.000039
-0.579689,20.551,0.0008,0.000039
-0.579689,20.554,0.000803,0.000039
-0.579689,20.557,0.000805,0.000039
-0.579689,20.56,0.000808,0.000039
-0.579689,20.563,0.00081,0.000039
-0.579689,20.566,0.000813,0.00004
-0.579689,20.569,0.000815,0.00004
-0.579689,20.572,0.000818,0.00004
-0.579689,20.575,0.00082,0.00004
-0.579689,20.578,0.000823,0.00004
-0.579689,20.581,0.000825,0.00004
-0.579689,20.584,0.000828,0.00004
-0.579689,20.587,0.000831,0.00004
-0.579689,20.59,0.000833,0.00004
-0.579689,20.593,0.000836,0.000041
-0.579689,20.596,0.000838,0.000041
-0.579689,20.599,0.000841,0.000041
-0.579689,20.602,0.000844,0.000041
-0.579689,20.605,0.000846,0.000041
-0.579689,20.608,0.000849,0.000041
-0.579689,20.611,0.000851,0.000041
-0.579689,20.614,0.000854,0.000041
-0.579689,20.617,0.000857,0.000042
-0.579689,20.62,0.000859,0.000042
-0.579689,20.623,0.000862,0.000042
-0.579689,20.626,0.000865,0.000042
-0.579689,20.629,0.000867,0.000042
-0.579689,20.632,0.00087,0.000042
-0.579689,20.635,0.000873,0.000042
-0.579689,20.638,0.000875,0.000042
-0.579689,20.641,0.000878,0.000043
-0.579689,20.644,0.000881,0.000043
-0.579689,20.647,0.000884,0.000043
-0.579689,20.65,0.000886,0.000043
-0.579689,20.653,0.000889,0.000043
-0.579689,20.656,0.000892,0.000043
-0.579689,20.659,0.000895,0.000043
-0.579689,20.662,0.000897,0.000043
-0.579689,20.665,0.0009,0.000044
-0.579689,20.668,0.000903,0.000044
-0.579689,20.671,0.000906,0.000044
-0.579689,20.674,0.000909,0.000044
-0.579689,20.677,0.000911,0.000044
-0.579689,20.68,0.000914,0.000044
-0.579689,20.683,0.000917,0.000044
-0.579689,20.686,0.00092,0.000044
-0.579689,20.689,0.000923,0.000045
-0.579689,20.692,0.000926,0.000045
-0.579689,20.695,0.000929,0.000045
-0.579689,20.698,0.000931,0.000045
-0.579689,20.701,0.000934,0.000045
-0.579689,20.704,0.000937,0.000045
-0.579689,20.707,0.00094,0.000045
-0.579689,20.71,0.000943,0.000046
-0.579689,20.713,0.000946,0.000046
-0.579689,20.716,0.000949,0.000046
-0.579689,20.719,0.000952,0.000046
-0.579689,20.722,0.000955,0.000046
-0.579689,20.725,0.000958,0.000046
-0.579689,20.728,0.000961,0.000046
-0.579689,20.731,0.000964,0.000046
-0.579689,20.734,0.000967,0.000047
-0.579689,20.737,0.00097,0.000047
-0.579689,20.74,0.000973,0.000047
-0.579689,20.743,0.000976,0.000047
-0.579689,20.746,0.000979,0.000047
-0.579689,20.749,0.000982,0.000047
-0.579689,20.752,0.000985,0.000047
-0.579689,20.755,0.000988,0.000048
-0.579689,20.758,0.000991,0.000048
-0.579689,20.761,0.000994,0.000048
-0.579689,20.764,0.000997,0.000048
-0.579689,20.767,0.001,0.000048
-0.579689,20.77,0.001003,0.000048
-0.579689,20.773,0.001006,0.000048
-0.579689,20.776,0.001009,0.000049
-0.579689,20.779,0.001013,0.000049
-0.579689,20.782,0.001016,0.000049
-0.579689,20.785,0.001019,0.000049
-0.579689,20.788,0.001022,0.000049
-0.579689,20.791,0.001025,0.000049
-0.579689,20.794,0.001028,0.000049
-0.579689,20.797,0.001032,0.00005
-0.579689,20.8,0.001035,0.00005
-0.579689,20.803,0.001038,0.00005
-0.579689,20.806,0.001041,0.00005
-0.579689,20.809,0.001044,0.00005
-0.579689,20.812,0.001048,0.00005
-0.579689,20.815,0.001051,0.00005
-0.579689,20.818,0.001054,0.000051
-0.579689,20.821,0.001057,0.000051
-0.579689,20.824,0.001061,0.000051
-0.579689,20.827,0.001064,0.000051
-0.579689,20.83,0.001067,0.000051
-0.579689,20.833,0.001071,0.000051
-0.579689,20.836,0.001074,0.000052
-0.579689,20.839,0.001077,0.000052
-0.579689,20.842,0.001081,0.000052
-0.579689,20.845,0.001084,0.000052
-0.579689,20.848,0.001087,0.000052
-0.579689,20.851,0.001091,0.000052
-0.579689,20.854,0.001094,0.000052
-0.579689,20.857,0.001098,0.000053
-0.579689,20.86,0.001101,0.000053
-0.579689,20.863,0.001104,0.000053
-0.579689,20.866,0.001108,0.000053
-0.579689,20.869,0.001111,0.000053
-0.579689,20.872,0.001115,0.000053
-0.579689,20.875,0.001118,0.000054
-0.579689,20.878,0.001122,0.000054
-0.579689,20.881,0.001125,0.000054
-0.579689,20.884,0.001129,0.000054
-0.579689,20.887,0.001132,0.000054
-0.579689,20.89,0.001136,0.000054
-0.579689,20.893,0.001139,0.000055
-0.579689,20.896,0.001143,0.000055
-0.579689,20.899,0.001146,0.000055
-0.579689,20.902,0.00115,0.000055
-0.579689,20.905,0.001153,0.000055
-0.579689,20.908,0.001157,0.000055
-0.579689,20.911,0.00116,0.000055
-0.579689,20.914,0.001164,0.000056
-0.579689,20.917,0.001168,0.000056
-0.579689,20.92,0.001171,0.000056
-0.579689,20.923,0.001175,0.000056
-0.579689,20.926,0.001179,0.000056
-0.579689,20.929,0.001182,0.000056
-0.579689,20.932,0.001186,0.000057
-0.579689,20.935,0.00119,0.000057
-0.579689,20.938,0.001193,0.000057
-0.579689,20.941,0.001197,0.000057
-0.579689,20.944,0.001201,0.000057
-0.579689,20.947,0.001204,0.000057
-0.579689,20.95,0.001208,0.000058
-0.579689,20.953,0.001212,0.000058
-0.579689,20.956,0.001216,0.000058
-0.579689,20.959,0.001219,0.000058
-0.579689,20.962,0.001223,0.000058
-0.579689,20.965,0.001227,0.000059
-0.579689,20.968,0.001231,0.000059
-0.579689,20.971,0.001235,0.000059
-0.579689,20.974,0.001238,0.000059
-0.579689,20.977,0.001242,0.000059
-0.579689,20.98,0.001246,0.000059
-0.579689,20.983,0.00125,0.00006
-0.579689,20.986,0.001254,0.00006
-0.579689,20.989,0.001258,0.00006
-0.579689,20.992,0.001262,0.00006
-0.579689,20.995,0.001266,0.00006
-0.579689,20.998,0.00127,0.00006
-0.579689,21.001,0.001273,0.000061
-0.579689,21.004,0.001277,0.000061
-0.579689,21.007,0.001281,0.000061
-0.579689,21.01,0.001285,0.000061
-0.579689,21.013,0.001289,0.000061
-0.579689,21.016,0.001293,0.000062
-0.579689,21.019,0.001297,0.000062
-0.579689,21.022,0.001301,0.000062
-0.579689,21.025,0.001305,0.000062
-0.579689,21.028,0.001309,0.000062
-0.579689,21.031,0.001314,0.000062
-0.579689,21.034,0.001318,0.000063
-0.579689,21.037,0.001322,0.000063
-0.579689,21.04,0.001326,0.000063
-0.579689,21.043,0.00133,0.000063
-0.579689,21.046,0.001334,0.000063
-0.579689,21.049,0.001338,0.000064
-0.579689,21.052,0.001342,0.000064
-0.579689,21.055,0.001347,0.000064
-0.579689,21.058,0.001351,0.000064
-0.579689,21.061,0.001355,0.000064
-0.579689,21.064,0.001359,0.000065
-0.579689,21.067,0.001363,0.000065
-0.579689,21.07,0.001368,0.000065
-0.579689,21.073,0.001372,0.000065
-0.579689,21.076,0.001376,0.000065
-0.579689,21.079,0.00138,0.000065
-0.579689,21.082,0.001385,0.000066
-0.579689,21.085,0.001389,0.000066
-0.579689,21.088,0.001393,0.000066
-0.579689,21.091,0.001398,0.000066
-0.579689,21.094,0.001402,0.000066
-0.579689,21.097,0.001406,0.000067
-0.579689,21.1,0.001411,0.000067
-0.579689,21.103,0.001415,0.000067
-0.579689,21.106,0.001419,0.000067
-0.579689,21.109,0.001424,0.000067
-0.579689,21.112,0.001428,0.000068
-0.579689,21.115,0.001433,0.000068
-0.579689,21.118,0.001437,0.000068
-0.579689,21.121,0.001442,0.000068
-0.579689,21.124,0.001446,0.000068
-0.579689,21.127,0.00145,0.000069
-0.579689,21.13,0.001455,0.000069
-0.579689,21.133,0.001459,0.000069
-0.579689,21.136,0.001464,0.000069
-0.579689,21.139,0.001469,0.000069
-0.579689,21.142,0.001473,0.00007
-0.579689,21.145,0.001478,0.00007
-0.579689,21.148,0.001482,0.00007
-0.579689,21.151,0.001487,0.00007
-0.579689,21.154,0.001492,0.000071
-0.579689,21.157,0.001496,0.000071
-0.579689,21.16,0.001501,0.000071
-0.579689,21.163,0.001505,0.000071
-0.579689,21.166,0.00151,0.000071
-0.579689,21.169,0.001515,0.000072
-0.579689,21.172,0.001519,0.000072
-0.579689,21.175,0.001524,0.000072
-0.579689,21.178,0.001529,0.000072
-0.579689,21.181,0.001534,0.000072
-0.579689,21.184,0.001538,0.000073
-0.579689,21.187,0.001543,0.000073
-0.579689,21.19,0.001548,0.000073
-0.579689,21.193,0.001553,0.000073
-0.579689,21.196,0.001558,0.000073
-0.579689,21.199,0.001562,0.000074
-0.579689,21.202,0.001567,0.000074
-0.579689,21.205,0.001572,0.000074
-0.579689,21.208,0.001577,0.000074
-0.579689,21.211,0.001582,0.000075
-0.579689,21.214,0.001587,0.000075
-0.579689,21.217,0.001592,0.000075
-0.579689,21.22,0.001597,0.000075
-0.579689,21.223,0.001602,0.000075
-0.579689,21.226,0.001607,0.000076
-0.579689,21.229,0.001612,0.000076
-0.579689,21.232,0.001617,0.000076
-0.579689,21.235,0.001622,0.000076
-0.579689,21.238,0.001627,0.000077
-0.579689,21.241,0.001632,0.000077
-0.579689,21.244,0.001637,0.000077
-0.579689,21.247,0.001642,0.000077
-0.579689,21.25,0.001647,0.000078
-0.579689,21.253,0.001652,0.000078
-0.579689,21.256,0.001657,0.000078
-0.579689,21.259,0.001662,0.000078
-0.579689,21.262,0.001668,0.000078
-0.579689,21.265,0.001673,0.000079
-0.579689,21.268,0.001678,0.000079
-0.579689,21.271,0.001683,0.000079
-0.579689,21.274,0.001688,0.000079
-0.579689,21.277,0.001694,0.00008
-0.579689,21.28,0.001699,0.00008
-0.579689,21.283,0.001704,0.00008
-0.579689,21.286,0.001709,0.00008
-0.579689,21.289,0.001715,0.000081
-0.579689,21.292,0.00172,0.000081
-0.579689,21.295,0.001725,0.000081
-0.579689,21.298,0.001731,0.000081
-0.579689,21.301,0.001736,0.000082
-0.579689,21.304,0.001742,0.000082
-0.579689,21.307,0.001747,0.000082
-0.579689,21.31,0.001752,0.000082
-0.579689,21.313,0.001758,0.000082
-0.579689,21.316,0.001763,0.000083
-0.579689,21.319,0.001769,0.000083
-0.579689,21.322,0.001774,0.000083
-0.579689,21.325,0.00178,0.000083
-0.579689,21.328,0.001785,0.000084
-0.579689,21.331,0.001791,0.000084
-0.579689,21.334,0.001796,0.000084
-0.579689,21.337,0.001802,0.000084
-0.579689,21.34,0.001808,0.000085
-0.579689,21.343,0.001813,0.000085
-0.579689,21.346,0.001819,0.000085
-0.579689,21.349,0.001824,0.000085
-0.579689,21.352,0.00183,0.000086
-0.579689,21.355,0.001836,0.000086
-0.579689,21.358,0.001841,0.000086
-0.579689,21.361,0.001847,0.000086
-0.579689,21.364,0.001853,0.000087
-0.579689,21.367,0.001859,0.000087
-0.579689,21.37,0.001864,0.000087
-0.579689,21.373,0.00187,0.000088
-0.579689,21.376,0.001876,0.000088
-0.579689,21.379,0.001882,0.000088
-0.579689,21.382,0.001888,0.000088
-0.579689,21.385,0.001894,0.000089
-0.579689,21.388,0.001899,0.000089
-0.579689,21.391,0.001905,0.000089
-0.579689,21.394,0.001911,0.000089
-0.579689,21.397,0.001917,0.00009
-0.579689,21.4,0.001923,0.00009
-0.579689,21.403,0.001929,0.00009
-0.579689,21.406,0.001935,0.00009
-0.579689,21.409,0.001941,0.000091
-0.579689,21.412,0.001947,0.000091
-0.579689,21.415,0.001953,0.000091
-0.579689,21.418,0.001959,0.000091
-0.579689,21.421,0.001965,0.000092
-0.579689,21.424,0.001971,0.000092
-0.579689,21.427,0.001978,0.000092
-0.579689,21.43,0.001984,0.000093
-0.579689,21.433,0.00199,0.000093
-0.579689,21.436,0.001996,0.000093
-0.579689,21.439,0.002002,0.000093
-0.579689,21.442,0.002009,0.000094
-0.579689,21.445,0.002015,0.000094
-0.579689,21.448,0.002021,0.000094
-0.579689,21.451,0.002027,0.000095
-0.579689,21.454,0.002034,0.000095
-0.579689,21.457,0.00204,0.000095
-0.579689,21.46,0.002046,0.000095
-0.579689,21.463,0.002053,0.000096
-0.579689,21.466,0.002059,0.000096
-0.579689,21.469,0.002065,0.000096
-0.579689,21.472,0.002072,0.000096
-0.579689,21.475,0.002078,0.000097
-0.579689,21.478,0.002085,0.000097
-0.579689,21.481,0.002091,0.000097
-0.579689,21.484,0.002098,0.000098
-0.579689,21.487,0.002104,0.000098
-0.579689,21.49,0.002111,0.000098
-0.579689,21.493,0.002117,0.000099
-0.579689,21.496,0.002124,0.000099
-0.579689,21.499,0.00213,0.000099
-0.579689,21.502,0.002137,0.000099
-0.579689,21.505,0.002144,0.0001
-0.579689,21.508,0.00215,0.0001
-0.579689,21.511,0.002157,0.0001
-0.579689,21.514,0.002164,0.000101
-0.579689,21.517,0.00217,0.000101
-0.579689,21.52,0.002177,0.000101
-0.579689,21.523,0.002184,0.000101
-0.579689,21.526,0.002191,0.000102
-0.579689,21.529,0.002198,0.000102
-0.579689,21.532,0.002204,0.000102
-0.579689,21.535,0.002211,0.000103
-0.579689,21.538,0.002218,0.000103
-0.579689,21.541,0.002225,0.000103
-0.579689,21.544,0.002232,0.000104
-0.579689,21.547,0.002239,0.000104
-0.579689,21.55,0.002246,0.000104
-0.579689,21.553,0.002253,0.000105
-0.579689,21.556,0.00226,0.000105
-0.579689,21.559,0.002267,0.000105
-0.579689,21.562,0.002274,0.000105
-0.579689,21.565,0.002281,0.000106
-0.579689,21.568,0.002288,0.000106
-0.579689,21.571,0.002295,0.000106
-0.579689,21.574,0.002302,0.000107
-0.579689,21.577,0.002309,0.000107
-0.579689,21.58,0.002317,0.000107
-0.579689,21.583,0.002324,0.000108
-0.579689,21.586,0.002331,0.000108
-0.579689,21.589,0.002338,0.000108
-0.579689,21.592,0.002345,0.000109
-0.579689,21.595,0.002353,0.000109
-0.579689,21.598,0.00236,0.000109
-0.579689,21.601,0.002367,0.00011
-0.579689,21.604,0.002375,0.00011
-0.579689,21.607,0.002382,0.00011
-0.579689,21.61,0.002389,0.000111
-0.579689,21.613,0.002397,0.000111
-0.579689,21.616,0.002404,0.000111
-0.579689,21.619,0.002412,0.000112
-0.579689,21.622,0.002419,0.000112
-0.579689,21.625,0.002427,0.000112
-0.579689,21.628,0.002434,0.000113
-0.579689,21.631,0.002442,0.000113
