Photoelectron Energy,(d3p->es)^2/4,(d3p->ed)^2,Total
-0.4779999959012493,0.17781048062874902,6.004939819297603,6.182750299926353
-0.47699999585375186,0.17706206936996968,5.954255783338309,6.131317852708278
-0.4759999958062544,0.17631814916288582,5.903941611608246,6.080259760771132
-0.47499999575875695,0.17557868847583957,5.853996286061382,6.029574974537222
-0.4739999957112595,0.1748436559293649,5.804418752624094,5.979262408553459
-0.47299999566376205,0.17411302028852957,5.755207916936504,5.929320937225033
-0.4719999956162646,0.17338675047100935,5.706362643367137,5.879749393838146
-0.47099999556876715,0.1726648155496263,5.657881759434077,5.830546574983703
-0.4699999955212697,0.17194718473476261,5.609764053170567,5.78171123790533
-0.46899999547377225,0.17123382739734896,5.562008277063814,5.733242104461163
-0.4679999954262748,0.17052471303170647,5.5146131455451295,5.6851378585768355
-0.46699999537877734,0.16981981130305238,5.467577339257832,5.637397150560885
-0.4659999953312799,0.16911909202013903,5.420899501505383,5.590018593525523
-0.46499999528378244,0.16842252513325834,5.374578244366242,5.543000769499501
-0.463999995236285,0.1677300807441249,5.328612144102655,5.49634222484678
-0.46299999518878754,0.16704172909884663,5.282999746068091,5.4500414751669375
-0.4619999951412901,0.16635744059978588,5.237739563930558,5.404097004530343
-0.46099999509379264,0.1656771858052902,5.192830079023448,5.358507264828738
-0.4599999950462952,0.1650009353952514,5.148269745739085,5.313270681134336
-0.45899999499879773,0.16432866022875114,5.104056986939599,5.26838564716835
-0.4579999949513003,0.1636603313002223,5.06019019911939,5.223850530419612
-0.45699999490380283,0.16299591975773897,5.016667750704315,5.179663670462054
-0.4559999948563054,0.16233539690276877,4.9734879843424515,5.1358233812452205
-0.45499999480880793,0.1616787341942067,4.9306492172886305,5.0923279514828375
-0.4539999947613105,0.16102590323607113,4.888149741979696,5.049175645215767
-0.452999994713813,0.16037687578500634,4.845987828212985,5.006364703997992
-0.4519999946663156,0.15973162376052555,4.80416172302142,4.963893346781946
-0.4509999946188181,0.15909011923374783,4.762669651080365,4.921759770314114
-0.44999999457132067,0.15845233442497383,4.721509817273545,4.8799621516985185
-0.4489999945238232,0.15781824172403158,4.68068040565658,4.838498647380612
-0.44799999447632577,0.1571878136640856,4.640179583007582,4.7973673966716674
-0.4469999944288283,0.15656102294842833,4.600005496662479,4.756566519610907
-0.44599999438133087,0.155937842432118,4.560156277412392,4.716094119844509
-0.4449999943338334,0.15531824513196982,4.520630040016791,4.6759482851487615
-0.44399999428633596,0.15470220422510586,4.481424883795833,4.636127088020938
-0.4429999942388385,0.1540896930490029,4.4425388935732455,4.5966285866222485
-0.44199999419134106,0.1534806851041756,4.403970140934556,4.557450826038731
-0.4409999941438436,0.15287515405284013,4.365716684419877,4.518591838472718
-0.43999999409634616,0.1522730737197366,4.327776571147215,4.480049644866951
-0.4389999940488487,0.1516744180947613,4.290147836805193,4.441822254899955
-0.43799999400135126,0.1510791613316308,4.252828507216226,4.403907668547857
-0.4369999939538538,0.1504872777495636,4.2158165988245395,4.366303876574103
-0.43599999390635635,0.14989874183323115,4.179110119406936,4.329008861240167
-0.4349999938588589,0.1493135282340637,4.142707069142072,4.292020597376136
-0.43399999381136145,0.14873161177031544,4.106605441031833,4.255337052802148
-0.432999993763864,0.14815296742793252,4.07080322198028,4.218956189408213
-0.43199999371636655,0.14757757036093327,4.035298393297461,4.182875963658395
-0.4309999936688691,0.14700539589197092,4.000088931642785,4.147094327534756
-0.42999999362137165,0.14643641951284966,3.965172809545372,4.111609229058222
-0.4289999935738742,0.1458706168849383,3.930547996219457,4.076418613104395
-0.42799999352637674,0.14530796383961223,3.8962124581672635,4.041520422006876
-0.4269999934788793,0.1447484363787753,3.8621641599325556,4.006912596311331
-0.42599999343138184,0.14419201067504406,3.8284010646563633,3.9725930753314076
-0.4249999933838844,0.14363866307218953,3.7949211347632343,3.938559797835424
-0.42399999333638694,0.14308837008545314,3.7617223325726483,3.9048107026581014
-0.4229999932888895,0.14254110840190798,3.728802620868781,3.8713437292706887
-0.42199999324139204,0.1419968548807682,3.696159963512493,3.8381568183932613
-0.4209999931938946,0.14145558655296928,3.663792325986493,3.8052479125394623
-0.41999999314639713,0.14091728062228612,3.631697675951144,3.77261495657343
-0.4189999930988997,0.1403819144644543,3.5998739837730764,3.740255898237531
-0.41799999305140223,0.13984946563006895,3.5683192230388134,3.7081686886688825
-0.4169999930039048,0.13931991183918965,3.5370313710525676,3.676351282891757
-0.4159999929564073,0.13879323098651228,3.5060084093181145,3.644801640304627
-0.4149999929089099,0.1382694011423833,3.475248323995487,3.6135177251378705
-0.4139999928614124,0.1377484005428972,3.444749106370552,3.5824975069134495
-0.412999992813915,0.13723020760526106,3.4145087532424268,3.551738960847688
-0.4119999927664175,0.13671480091129212,3.3845252674033874,3.5212400683146794
-0.41099999271892007,0.13620215922322282,3.35479665797246,3.490998817195683
-0.4099999926714226,0.1356922614696068,3.3253209408576376,3.4610132023272446
-0.40899999262392517,0.13518508675626129,3.296096139006759,3.43128122576302
-0.4079999925764277,0.13468061435901402,3.2671202828745964,3.4018008972336107
-0.40699999252893027,0.13417882372547657,3.2383914107213796,3.372570234446856
-0.4059999924814328,0.1336796944716111,3.209907568881161,3.3435872633527723
-0.40499999243393536,0.13318320638990053,3.181666812239086,3.3148500186289866
-0.4039999923864379,0.1326893394463848,3.153667204218716,3.286356543665101
-0.40299999233894046,0.13219807376930415,3.125906817468947,3.258104891238251
-0.401999992291443,0.13170938966204632,3.0983837337588884,3.230093123420935
-0.40099999224394556,0.13122326759457845,3.07109604440941,3.2023193120039886
-0.3999999921964481,0.1307396882145466,3.044041850497277,3.1747815387118234
-0.39899999214895066,0.13025863232902934,3.017219263243936,3.1474778955729654
-0.3979999921014532,0.12978008092241872,2.9906264038539527,3.1204064847763715
-0.39699999205395575,0.12930401513295697,2.964261404172326,3.093565419305283
-0.3959999920064583,0.1288304162811781,2.9381224063489904,3.0669528226301686
-0.39499999195896085,0.12835926585182736,2.91220756361292,3.040566829464747
-0.3939999919114634,0.12789054548967496,2.8865150399564388,3.014405585446114
-0.39299999186396595,0.12742423700862746,2.86104301049907,2.9884672475076974
-0.3919999918164685,0.12696032238213292,2.835789661572519,2.962749983954652
-0.39099999176897104,0.12649878375722975,2.8107531911187706,2.937251974876
-0.3899999917214736,0.12603960343968548,2.785931808075482,2.911971411515167
-0.38899999167397614,0.12558276389503065,2.761323733641299,2.886906497536329
-0.3879999916264787,0.1251282477545315,2.736927200189242,2.862055447943774
-0.38699999157898124,0.12467603781084377,2.7127404522166785,2.8374164900275223
-0.3859999915314838,0.12422611701874592,2.688761745822672,2.812987862841418
-0.38499999148398634,0.12377846848344452,2.664989349538531,2.7887678180219755
-0.3839999914364889,0.12333307547879985,2.6414215434687294,2.764754618947529
-0.38299999138899143,0.12288992143300731,2.6180566200324784,2.740946541465486
-0.381999991341494,0.1224489899221206,2.59489288376085,2.7173418736829706
-0.38099999129399653,0.12201026469985163,2.5719286512923607,2.6939389159922125
-0.3799999912464991,0.12157372965681927,2.5491622517980757,2.6707359814548948
-0.37899999119900163,0.12113936884548894,2.5265920263334762,2.6477313951789654
-0.3779999911515042,0.12070716645457688,2.5042163285002177,2.6249234949547944
-0.3769999911040067,0.12027710685925314,2.4820335239827265,2.6023106308419797
-0.3759999910565093,0.11984917454855311,2.4600419910557267,2.57989116560428
-0.3749999910090118,0.11942335418938092,2.438240119887693,2.557663474077074
-0.3739999909615144,0.11899963058716823,2.4166263133252746,2.535625943912443
-0.3729999909140169,0.11857798868896913,2.395198986424823,2.513776975113792
-0.37199999086651947,0.11815841359995478,2.373956566517402,2.492114980117357
-0.370999990819022,0.11774089055883562,2.352897492820822,2.4706383833796575
-0.36999999077152457,0.11732540495874379,2.3320202176042115,2.4493456225629555
-0.3689999907240271,0.11691194234954647,2.311323204781416,2.4282351471309624
-0.36799999067652966,0.1165004883917464,2.290804930305092,2.4073054186968386
-0.3669999906290322,0.11609102890808312,2.270463883053528,2.386554911961611
-0.36599999058153476,0.11568354985511263,2.2502985630489625,2.3659821129040752
-0.3649999905340373,0.11527803733454207,2.230307482878559,2.3455855202131013
-0.36399999048653986,0.11487447759129271,2.2104891674863447,2.3253636450776374
-0.3629999904390424,0.11447285698191113,2.190842152772657,2.3053150097545685
-0.36199999039154496,0.11407316201998162,2.171364987750176,2.2854381497701577
-0.3609999903440475,0.11367537935696516,2.1520562322410135,2.2657316115979786
-0.35999999029655005,0.11327949575960623,2.132914458785338,2.2461939545449443
-0.3589999902490526,0.11288549813770926,2.113938250786146,2.2268237489238554
-0.35799999020155515,0.11249337354205817,2.0951262040752696,2.207619577617328
-0.3569999901540577,0.11210310912987283,2.0764769254795294,2.1885800346094024
-0.35599999010656025,0.11171469220429972,2.057989033595233,2.1697037257995326
-0.3549999900590628,0.11132811018810453,2.039661158866972,2.150989269055077
-0.35399999001156535,0.11094335063024931,2.0214919423101567,2.1324352929404062
-0.3529999899640679,0.11056040121216097,2.003480036974619,2.11404043818678
-0.35199998991657044,0.11017924972620789,1.9856241067623832,2.095803356488591
-0.350999989869073,0.10979988410575245,1.9679228269642834,2.077722711070036
-0.34999998982157554,0.10942229239189692,1.950374883644209,2.059797176036106
-0.3489999897740781,0.10904646273620415,1.9329789744086512,2.042025437144855
-0.34799998972658064,0.10867238343007118,1.9157338069526753,2.0244061903827464
-0.3469999896790832,0.10830004286825624,1.8986381006624373,2.0069381435306934
-0.34599998963158574,0.10792942957424587,1.8816905850124654,1.9896200145867113
-0.3449999895840883,0.10756053217205369,1.864890000638043,1.9724505328100967
-0.34399998953659083,0.10719333939637352,1.8482350984238851,1.9554284378202587
-0.3429999894890934,0.10682784012452783,1.8317246400607652,1.938552480185293
-0.34199998944159593,0.10646402331881698,1.8153573973201098,1.9218214206389268
-0.3409999893940985,0.10610187804418383,1.7991321525198627,1.9052340305640465
-0.33999998934660103,0.10574139350334927,1.7830476981978747,1.888789091701224
-0.3389999892991036,0.10538255897670945,1.7671028368769852,1.8724853958536947
-0.3379999892516061,0.10502536388641973,1.7512963815042317,1.8563217453906515
-0.3369999892041087,0.10466979771551313,1.7356271546170743,1.8402969523325874
-0.3359999891566112,0.10431585008579347,1.720093989000349,1.8244098390861425
-0.33499998910911377,0.10396351071317947,1.704695727084636,1.8086592377978155
-0.3339999890616163,0.10361276939965011,1.6894312208732354,1.7930439902728854
-0.33299998901411887,0.10326361607406574,1.6742993322844637,1.7775629483585293
-0.3319999889666214,0.10291604074174072,1.6592989328487129,1.7622149735904535
-0.33099998891912397,0.10257003351813482,1.644428903151812,1.7469989366699468
-0.3299999888716265,0.10222558461359017,1.629688133647817,1.7319137182614073
-0.32899998882412906,0.10188268431859027,1.615075523694921,1.7169582080135113
-0.3279999887766316,0.10154132306354109,1.6005899822179483,1.7021313052814895
-0.32699998872913416,0.10120149130920614,1.5862304270320875,1.6874319183412936
-0.3259999886816367,0.1008631796470802,1.5719957853540711,1.6728589650011514
-0.32499998863413926,0.10052637875740755,1.5578849925764202,1.6584113713338278
-0.3239999885866418,0.10019107940809216,1.5438969941028813,1.6440880735109735
-0.32299998853914436,0.09985727244057441,1.5300307433703724,1.6298880158109468
-0.3219999884916469,0.099524948808031,1.5162852028528933,1.6158101516609242
-0.32099998844414945,0.09919409952847523,1.502659343315053,1.6018534428435283
-0.319999988396652,0.09886471571628308,1.4891521447097076,1.5880168604259906
-0.31899998834915455,0.09853678857444682,1.4757625950804,1.574299383654847
-0.3179999883016571,0.0982103093807277,1.4624896908639546,1.5607000002446823
-0.31699998825415965,0.09788526949315501,1.449332436996766,1.547217706489921
-0.3159999882066622,0.09756166036776429,1.436289846783677,1.5338515071514414
-0.31499998815916475,0.0972394735074852,1.4233609413826058,1.5206004148900911
-0.3139999881116673,0.09691870051759449,1.410544750365722,1.5074634508833165
-0.31299998806416984,0.09659933309177507,1.3978403113138946,1.4944396444056698
-0.3119999880166724,0.09628136296826574,1.3852466695963939,1.4815280325646596
-0.31099998796917494,0.09596478198429365,1.3727628788514123,1.468727660835706
-0.3099999879216775,0.09564958205643738,1.3603880001193007,1.456037582175738
-0.30899998787418004,0.09533575514970692,1.348121102637108,1.443456857786815
-0.3079999878266826,0.09502329332490442,1.3359612628862556,1.43098455621116
-0.30699998777918514,0.0947121886957546,1.3239075654713042,1.4186197541670587
-0.3059999877316877,0.09440243348138395,1.311959102086565,1.406361535567949
-0.30499998768419023,0.09409401991702933,1.3001149723267371,1.3942089922437664
-0.3039999876366928,0.09378694035327462,1.2883742829267213,1.3821612232799958
-0.30299998758919533,0.09348118717901406,1.2767361481581148,1.3702173353371288
-0.3019999875416979,0.09317675287303646,1.2651996894812036,1.3583764423542402
-0.3009999874942004,0.09287362996843791,1.2537640357344788,1.3466376657029167
-0.299999987446703,0.09257181106350451,1.242428322703662,1.3350001337671666
-0.2989999873992055,0.09227128879849414,1.2311916937271719,1.323462982525666
-0.2979999873517081,0.0919720559337465,1.2200532987140473,1.3120253546477938
-0.2969999873042106,0.0916741052251473,1.209012294660697,1.3006863998858442
-0.29599998725671317,0.09137742954680425,1.198067845862888,1.2894452754096921
-0.2949999872092157,0.09108202180091692,1.1872191231034217,1.2783011449043387
-0.29399998716171827,0.09078787495077613,1.1764653041897228,1.267253179140499
-0.2929999871142208,0.09049498203632363,1.1658055736393658,1.2563005556756894
-0.29199998706672337,0.09020333612449669,1.1552391226375336,1.2454424587620303
-0.2909999870192259,0.0899129303844895,1.1447651491609978,1.2346780795454873
-0.28999998697172846,0.08962375799530278,1.13438285755492,1.2240066155502227
-0.288999986924231,0.0893358122232521,1.1240914589497928,1.213427271173045
-0.28799998687673356,0.08904908637572348,1.1138901708423037,1.202939257218027
-0.2869999868292361,0.0887635738166912,1.1037782172185184,1.1925417910352096
-0.28599998678173866,0.08847926796348023,1.0937548283909784,1.1822340963544586
-0.2849999867342412,0.08819616229137762,1.0838192410765974,1.172015403367975
-0.28399998668674376,0.08791425031495326,1.0739706982747665,1.1618849485897198
-0.2829999866392463,0.08763352561599344,1.0642084491508637,1.1518419747668571
-0.28199998659174885,0.08735398180695896,1.0545317492617723,1.1418857310687311
-0.2809999865442514,0.08707561257398061,1.0449398599862534,1.132015472560234
-0.27999998649675395,0.08679841163048176,1.0354320490517397,1.1222304606822215
-0.2789999864492565,0.08652237275476381,1.026007590191298,1.1125299629460617
-0.27799998640175905,0.08624748975183633,1.0166657629820401,1.1029132527338765
-0.2769999863542616,0.08597375649549355,1.0074058532031513,1.093379609698645
-0.27599998630676414,0.08570116689536182,0.9982271522780611,1.083928319173423
-0.2749999862592667,0.08542971490895476,0.9891289576819717,1.0745586725909264
-0.27399998621176924,0.08515939454117191,0.9801105726380149,1.0652699671791868
-0.2729999861642718,0.08489019982936218,0.9711713061678942,1.0560615059972562
-0.27199998611677434,0.08462212486961421,0.9623104729204975,1.0469325977901118
-0.2709999860692769,0.08435516379449237,0.9535273934035862,1.0378825571980785
-0.26999998602177944,0.08408931078231593,0.9448213935966974,1.0289107043790133
-0.268999985974282,0.08382456004255356,0.9361918052131918,1.0200163652557452
-0.26799998592678453,0.08356090584387547,0.9276379654348615,1.011198871278737
-0.2669999858792871,0.08329834247602778,0.9191592170065273,1.002457559482555
-0.26599998583178963,0.08303686429403528,0.9107549081359825,0.9937917724300178
-0.2649999857842922,0.08277646566650596,0.9024243924593999,0.9852008581259059
-0.26399998573679473,0.08251714101495027,0.8941670290065898,0.9766841700215401
-0.2629999856892973,0.08225888479486594,0.8859821821959291,0.968241066990795
-0.2619999856417998,0.0820016915114025,0.8778692217019001,0.9598709132133025
-0.2609999855943024,0.08174555569170947,0.8698275225331283,0.9515730782248378
-0.2599999855468049,0.08149047190747316,0.8618564649011039,0.9433469368085771
-0.2589999854993075,0.08123643476773074,0.8539554342234011,0.9351918689911318
-0.25799998545181,0.08098343892078409,0.8461238210892223,0.9271072600100064
-0.25699998540431257,0.08073147904063324,0.8383610211900836,0.9190925002307169
-0.2559999853568151,0.08048054984668142,0.8306664353214367,0.9111469851681181
-0.25499998530931767,0.08023064608578083,0.8230394693140126,0.9032701153997934
-0.2539999852618202,0.07998176254733094,0.8154795340077063,0.8954612965550373
-0.25299998521432276,0.0797338940477373,0.807986045231477,0.8877199392792143
-0.2519999851668253,0.07948703543891743,0.8005584237560591,0.8800454591949766
-0.25099998511932786,0.07924118161014762,0.7931960952185395,0.8724372768286871
-0.2499999850718304,0.07899632747923523,0.7858984901614996,0.8648948176407348
-0.24899998502433296,0.07875246799452557,0.7786650439377913,0.8574175119323169
-0.2479999849768355,0.07850959814204664,0.7714951966974736,0.8500047948395202
-0.24699998492933806,0.07826771293682094,0.7643883933578862,0.8426561062947071
-0.2459999848818406,0.07802680742479032,0.7573440835523048,0.835370890977095
-0.24499998483434315,0.07778687668055802,0.7503617216067561,0.8281485982873141
-0.2439999847868457,0.07754791581545101,0.7434407665043445,0.8209886823197956
-0.24299998473934825,0.0773099199649225,0.7365806818556189,0.8138906018205414
-0.2419999846918508,0.07707288430068726,0.7297809358469831,0.8068538201476704
-0.24099998464435335,0.07683680401625699,0.7230410012247744,0.7998778052410315
-0.2399999845968559,0.07660167433998923,0.7163603552597975,0.7929620295997867
-0.23899998454935845,0.07636749052678837,0.7097384797051252,0.7861059702319135
-0.237999984501861,0.07613424786294398,0.7031748607676787,0.7793091086306226
-0.23699998445436354,0.07590194165899417,0.6966689890733092,0.7725709307323034
-0.2359999844068661,0.07567056725847777,0.690220359639819,0.7658909268982967
-0.23499998435936864,0.07544012002692317,0.6838284718366389,0.759268591863562
-0.2339999843118712,0.07521059536153211,0.6774928293581634,0.7527034247196954
-0.23299998426437374,0.07498198868415824,0.6712129401882468,0.7461949288724051
-0.2319999842168763,0.07475429544793735,0.6649883165684661,0.7397426120164035
-0.23099998416937884,0.07452751112652464,0.6588184749664199,0.7333459860929445
-0.22999998412188138,0.07430163122454396,0.6527029360449607,0.7270045672695046
-0.22899998407438393,0.07407665126977346,0.6466412246284762,0.7207178758982496
-0.22799998402688648,0.07385256681965584,0.6406328696729907,0.7144854364926465
-0.22699998397938903,0.07362937345264885,0.6346774042342292,0.7083067776868781
-0.22599998393189158,0.07340706677517861,0.6287743654360279,0.7021814322112065
-0.22499998388439413,0.07318564241912982,0.6229232944398807,0.6961089368590105
-0.22399998383689668,0.07296509604170218,0.6171237364136731,0.6900888324553753
-0.22299998378939923,0.07274542332161592,0.6113752405010099,0.6841206638226258
-0.22199998374190177,0.07252661996589076,0.6056773597904631,0.6782039797563538
-0.22099998369440432,0.07230868170418292,0.6000296512851913,0.6723383329893742
-0.21999998364690687,0.07209160429051817,0.5944316758727017,0.6665232801632199
-0.21899998359940942,0.07187538350225685,0.5888829982940172,0.6607583817962741
-0.21799998355191197,0.07166001514088548,0.583383187114584,0.6550432022554695
-0.21699998350441452,0.0714454950323223,0.5779318146936754,0.6493773097259977
-0.21599998345691707,0.07123181902502013,0.5725284571544489,0.643760276179469
-0.21499998340941961,0.07101898298877368,0.5671726943540315,0.6381916773428051
-0.21399998336192216,0.07080698282031578,0.561864109856192,0.6326710926765078
-0.2129999833144247,0.07059581443595198,0.5566022908981544,0.6271981053341064
-0.21199998326692726,0.07038547377562428,0.5513868283633457,0.6217723021389701
-0.2109999832194298,0.07017595680234716,0.5462173167580581,0.6163932735604052
-0.20999998317193236,0.0699672595003755,0.5410933541666866,0.6110606136670621
-0.2089999831244349,0.06975937787703188,0.5360145422396434,0.6057739201166753
-0.20799998307693746,0.06955230796088697,0.530980486158271,0.6005327941191579
-0.20699998302944,0.06934604580292854,0.5259907946012706,0.5953368404041992
-0.20599998298194255,0.06914058747592376,0.521045079725865,0.5901856672017888
-0.2049999829344451,0.06893592907326482,0.5161429571294895,0.5850788862027544
-0.20399998288694765,0.06873206671106467,0.5112840458300492,0.5800161125411138
-0.2029999828394502,0.0685289965257518,0.5064679682391585,0.5749969647649104
-0.20199998279195275,0.06832671467501666,0.501694350111912,0.5700210647869286
-0.2009999827444553,0.0681252173380077,0.49696282055639823,0.5650880378944059
-0.19999998269695785,0.06792450071466376,0.49227301197541623,0.56019751269008
-0.1989999826494604,0.06772456102520813,0.4876245600539593,0.5553491210791675
-0.19799998260196294,0.06752539451105796,0.4830171037251887,0.5505424982362467
-0.1969999825544655,0.06732699743371544,0.4784502851420175,0.5457772825757329
-0.19599998250696804,0.06712936607541801,0.47392374966237505,0.541053115737793
-0.1949999824594706,0.06693249673858402,0.4694371458004835,0.5363696425390675
-0.19399998241197314,0.06673638574571401,0.46499012523727423,0.5317265109829883
-0.1929999823644757,0.0665410294393882,0.46058234274221016,0.5271233721815983
-0.19199998231697823,0.06634642418230023,0.45621345618555503,0.5225598803678553
-0.19099998226948078,0.06615256635681167,0.45188312650044204,0.5180356928572537
-0.18999998222198333,0.06595945236510374,0.4475910176584469,0.5135504700235506
-0.18899998217448588,0.0657670786289922,0.44333679663579373,0.509103875264786
-0.18799998212698843,0.06557544158984015,0.4391201334017822,0.5046955749916223
-0.18699998207949098,0.06538453770844754,0.43494070086678654,0.5003252385752341
-0.18599998203199353,0.06519436346496513,0.4307981748953475,0.49599253836031265
-0.18499998198449608,0.06500491535879337,0.42669223424544417,0.49169714960423755
-0.18399998193699862,0.06481618990849825,0.4226225605777605,0.48743875048625873
-0.18299998188950117,0.06462818365171226,0.4185888383642694,0.48321702201598166
